"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1324,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1324,"Root",NA,"","Commune","Municipality","",""
1325,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1325,"Schiers",NA,"","Commune","Municipality","",""
1326,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1326,"Schwarzenberg",NA,"","Commune","Municipality","",""
1327,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1327,"Udligenswil",NA,"","Commune","Municipality","",""
1328,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1328,"Vierwaldstattersee",NA,"","Water body","Water body","",""
1329,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1329,"Vitznau",NA,"","Commune","Municipality","",""
1330,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1330,"Weggis",NA,"","Commune","Municipality","",""
1331,223,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1331,"Zugersee",NA,"","Water body","Water body","",""
1332,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1332,"Büron",NA,"","Commune","Municipality","",""
1333,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1333,"Beromünster",NA,"","Commune","Municipality","",""
1334,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1334,"Buttisholz",NA,"","Commune","Municipality","",""
1335,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1335,"Eich",NA,"","Commune","Municipality","",""
1336,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1336,"Geuensee",NA,"","Commune","Municipality","",""
1337,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1337,"Grosswangen",NA,"","Commune","Municipality","",""
1338,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1338,"Hildisrieden",NA,"","Commune","Municipality","",""
1339,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1339,"Knutwil",NA,"","Commune","Municipality","",""
1340,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1340,"Mauensee",NA,"","Commune","Municipality","",""
1341,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1341,"Neudorf",NA,"","Commune","Municipality","",""
1342,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1342,"Neuenkirch",NA,"","Commune","Municipality","",""
1343,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1343,"Nottwil",NA,"","Commune","Municipality","",""
1344,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1344,"Oberkirch",NA,"","Commune","Municipality","",""
1345,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1345,"Pfeffikon",NA,"","Commune","Municipality","",""
1346,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1346,"Rickenbach",NA,"","Commune","Municipality","",""
1347,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1347,"Ruswil",NA,"","Commune","Municipality","",""
1348,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1348,"Schenkon",NA,"","Commune","Municipality","",""
1349,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1349,"Schlierbach",NA,"","Commune","Municipality","",""
1350,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1350,"Sempach",NA,"","Commune","Municipality","",""
1351,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1351,"Sempachersee",NA,"","Commune","Municipality","",""
1352,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1352,"Sursee",NA,"","Commune","Municipality","",""
1353,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1353,"Triengen",NA,"","Commune","Municipality","",""
1354,223,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1354,"Wolhusen",NA,"","Commune","Municipality","",""
1355,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1355,"Alberswil",NA,"","Commune","Municipality","",""
1356,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1356,"Altbüron",NA,"","Commune","Municipality","",""
1357,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1357,"Altishofen",NA,"","Commune","Municipality","",""
1358,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1358,"Dagmersellen",NA,"","Commune","Municipality","",""
1359,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1359,"Ebersecken",NA,"","Commune","Municipality","",""
1360,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1360,"Egolzwil",NA,"","Commune","Municipality","",""
1361,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1361,"Ettiswil",NA,"","Commune","Municipality","",""
1362,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1362,"Fischbach",NA,"","Commune","Municipality","",""
1363,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1363,"Gettnau",NA,"","Commune","Municipality","",""
1364,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1364,"Grossdietwil",NA,"","Commune","Municipality","",""
1365,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1365,"Hergiswil bei Willisau",NA,"","Commune","Municipality","",""
1366,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1366,"Luthern",NA,"","Commune","Municipality","",""
1367,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1367,"Menznau",NA,"","Commune","Municipality","",""
1368,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1368,"Nebikon",NA,"","Commune","Municipality","",""
1369,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1369,"Ohmstal",NA,"","Commune","Municipality","",""
1370,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1370,"Pfaffnau",NA,"","Commune","Municipality","",""
1371,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1371,"Reiden",NA,"","Commune","Municipality","",""
1372,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1372,"Roggliswil",NA,"","Commune","Municipality","",""
1373,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1373,"Schötz",NA,"","Commune","Municipality","",""
1374,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1374,"Ufhusen",NA,"","Commune","Municipality","",""
1375,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1375,"Wauwil",NA,"","Commune","Municipality","",""
1376,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1376,"Wikon",NA,"","Commune","Municipality","",""
1377,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1377,"Willisau",NA,"","Commune","Municipality","",""
1378,223,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1378,"Zell",NA,"","Commune","Municipality","",""
1379,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1379,"Auvernier",NA,"","Commune","Municipality","",""
1380,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1380,"Bôle",NA,"","Commune","Municipality","",""
1381,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1381,"Bevaix",NA,"","Commune","Municipality","",""
1382,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1382,"Boudry",NA,"","Commune","Municipality","",""
1383,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1383,"Brot-Dessous",NA,"","Commune","Municipality","",""
1384,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1384,"Colombier",NA,"","Commune","Municipality","",""
1385,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1385,"Corcelles-Cormondrèche",NA,"","Commune","Municipality","",""
1386,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1386,"Cortaillod",NA,"","Commune","Municipality","",""
1387,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1387,"Fresens",NA,"","Commune","Municipality","",""
1388,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1388,"Gorgier",NA,"","Commune","Municipality","",""
1389,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1389,"Montalchez",NA,"","Commune","Municipality","",""
1390,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1390,"Neuenburgersee",NA,"","Water body","Water body","",""
1391,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1391,"Peseux",NA,"","Commune","Municipality","",""
1392,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1392,"Rochefort",NA,"","Commune","Municipality","",""
1393,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1393,"Saint-Aubin-Sauges",NA,"","Commune","Municipality","",""
1394,223,"CHE","Switzerland",13,"Neuchâtel",76,"Boudry",1394,"Vaumarcus",NA,"","Commune","Municipality","",""
1395,223,"CHE","Switzerland",13,"Neuchâtel",77,"La Chaux-de-Fonds",1395,"La Chaux-de-Fonds",NA,"","Commune","Municipality","",""
1396,223,"CHE","Switzerland",13,"Neuchâtel",77,"La Chaux-de-Fonds",1396,"La Sagne",NA,"","Commune","Municipality","",""
1397,223,"CHE","Switzerland",13,"Neuchâtel",77,"La Chaux-de-Fonds",1397,"Les Planchettes",NA,"","Commune","Municipality","",""
1398,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1398,"Brot-Plamboz",NA,"","Commune","Municipality","",""
1399,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1399,"La Brévine",NA,"","Commune","Municipality","",""
1400,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1400,"La Chaux-du-Milieu",NA,"","Commune","Municipality","",""
1401,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1401,"Le Cerneux-Péquignot",NA,"","Commune","Municipality","",""
1402,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1402,"Le Locle",NA,"","Commune","Municipality","",""
1403,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1403,"Les Brenets",NA,"","Commune","Municipality","",""
1404,223,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1404,"Les Ponts-de-Martel",NA,"","Commune","Municipality","",""
1405,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1405,"Cornaux",NA,"","Commune","Municipality","",""
1406,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1406,"Cressier",NA,"","Commune","Municipality","",""
1407,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1407,"Enges",NA,"","Commune","Municipality","",""
1408,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1408,"Hauterive",NA,"","Commune","Municipality","",""
1409,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1409,"Le Landeron",NA,"","Commune","Municipality","",""
1410,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1410,"Lignières",NA,"","Commune","Municipality","",""
1411,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1411,"Marin-Epagnier",NA,"","Commune","Municipality","",""
1412,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1412,"Neuchâtel",NA,"","Commune","Municipality","",""
1413,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1413,"Neuenburgersee",NA,"","Water body","Water body","",""
1414,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1414,"Saint-Blaise",NA,"","Commune","Municipality","",""
1415,223,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1415,"Thielle-Wavre",NA,"","Commune","Municipality","",""
1416,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1416,"Boudevilliers",NA,"","Commune","Municipality","",""
1417,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1417,"Cernier",NA,"","Commune","Municipality","",""
1418,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1418,"Chézard-Saint-Martin",NA,"","Commune","Municipality","",""
1419,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1419,"Coffrane",NA,"","Commune","Municipality","",""
1420,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1420,"Dombresson",NA,"","Commune","Municipality","",""
1421,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1421,"Engollon",NA,"","Commune","Municipality","",""
1422,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1422,"Fenin-Vilars-Saules",NA,"","Commune","Municipality","",""
1423,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1423,"Fontainemelon",NA,"","Commune","Municipality","",""
1424,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1424,"Fontaines",NA,"","Commune","Municipality","",""
1425,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1425,"Le Pâquier",NA,"","Commune","Municipality","",""
1426,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1426,"Les Geneveys-sur-Coffrane",NA,"","Commune","Municipality","",""
1427,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1427,"Les Hauts-Geneveys",NA,"","Commune","Municipality","",""
1428,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1428,"Montmollin",NA,"","Commune","Municipality","",""
1429,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1429,"Savagnier",NA,"","Commune","Municipality","",""
1430,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1430,"Unknown",NA,"","Commune","Municipality","",""
1431,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1431,"Valangin",NA,"","Commune","Municipality","",""
1432,223,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1432,"Villiers",NA,"","Commune","Municipality","",""
1433,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1433,"Boveresse",NA,"","Commune","Municipality","",""
1434,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1434,"Buttes",NA,"","Commune","Municipality","",""
1435,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1435,"Couvet",NA,"","Commune","Municipality","",""
1436,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1436,"Fleurier",NA,"","Commune","Municipality","",""
1437,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1437,"La Côte-aux-Fées",NA,"","Commune","Municipality","",""
1438,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1438,"Les Bayards",NA,"","Commune","Municipality","",""
1439,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1439,"Les Verrières",NA,"","Commune","Municipality","",""
1440,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1440,"Môtiers",NA,"","Commune","Municipality","",""
1441,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1441,"Noiraigue",NA,"","Commune","Municipality","",""
1442,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1442,"Saint-Sulpice",NA,"","Commune","Municipality","",""
1443,223,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1443,"Travers",NA,"","Commune","Municipality","",""
1444,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1444,"Beckenried",NA,"","Commune","Municipality","",""
1445,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1445,"Buochs",NA,"","Commune","Municipality","",""
1446,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1446,"Dallenwil",NA,"","Commune","Municipality","",""
1447,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1447,"Emmetten",NA,"","Commune","Municipality","",""
1448,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1448,"Ennetbürgen",NA,"","Commune","Municipality","",""
1449,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1449,"Ennetmoos",NA,"","Commune","Municipality","",""
1450,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1450,"Hergiswil",NA,"","Commune","Municipality","",""
1451,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1451,"Oberdorf",NA,"","Commune","Municipality","",""
1452,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1452,"Stans",NA,"","Commune","Municipality","",""
1453,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1453,"Stansstad",NA,"","Water body","Water body","",""
1454,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1454,"Vierwaldstattersee",NA,"","Water body","Water body","",""
1455,223,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1455,"Wolfenschiessen",NA,"","Commune","Municipality","",""
1456,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1456,"Alpnach",NA,"","Commune","Municipality","",""
1457,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1457,"Engelberg",NA,"","Commune","Municipality","",""
1458,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1458,"Giswil",NA,"","Commune","Municipality","",""
1459,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1459,"Kerns",NA,"","Commune","Municipality","",""
1460,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1460,"Lungern",NA,"","Commune","Municipality","",""
1461,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1461,"Sachseln",NA,"","Commune","Municipality","",""
1462,223,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1462,"Samen",NA,"","Commune","Municipality","",""
1463,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1463,"Altstätten",NA,"","Commune","Municipality","",""
1464,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1464,"Au",NA,"","Commune","Municipality","",""
1465,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1465,"Balgach",NA,"","Commune","Municipality","",""
1466,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1466,"Berneck",NA,"","Commune","Municipality","",""
1467,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1467,"Diepoldsau",NA,"","Commune","Municipality","",""
1468,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1468,"Eichberg",NA,"","Commune","Municipality","",""
1469,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1469,"Marbach",NA,"","Commune","Municipality","",""
1470,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1470,"Oberriet",NA,"","Commune","Municipality","",""
1471,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1471,"Rebstein",NA,"","Commune","Municipality","",""
1472,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1472,"Rheineck",NA,"","Commune","Municipality","",""
1473,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1473,"Ruthi",NA,"","Commune","Municipality","",""
1474,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1474,"St. Margrethen",NA,"","Commune","Municipality","",""
1475,223,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1475,"Widnau",NA,"","Commune","Municipality","",""
1476,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1476,"Berg",NA,"","Commune","Municipality","",""
1477,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1477,"Goldach",NA,"","Commune","Municipality","",""
1478,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1478,"Mörschwil",NA,"","Commune","Municipality","",""
1479,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1479,"Rorschach",NA,"","Commune","Municipality","",""
1480,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1480,"Rorschacherberg",NA,"","Commune","Municipality","",""
1481,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1481,"Steinach",NA,"","Commune","Municipality","",""
1482,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1482,"Tübach",NA,"","Commune","Municipality","",""
1483,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1483,"Thal",NA,"","Commune","Municipality","",""
1484,223,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1484,"Untereggen",NA,"","Commune","Municipality","",""
1485,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1485,"Andwil",NA,"","Commune","Municipality","",""
1486,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1486,"Eggersriet",NA,"","Commune","Municipality","",""
1487,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1487,"Gaiserwald",NA,"","Commune","Municipality","",""
1488,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1488,"Gossau",NA,"","Commune","Municipality","",""
1489,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1489,"Häggenschwil",NA,"","Commune","Municipality","",""
1490,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1490,"Muolen",NA,"","Commune","Municipality","",""
1491,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1491,"St. Gallen",NA,"","Commune","Municipality","",""
1492,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1492,"Waldkirch",NA,"","Commune","Municipality","",""
1493,223,"CHE","Switzerland",16,"Sankt Gallen",86,"Sankt Gallen",1493,"Wittenbach",NA,"","Commune","Municipality","",""
1494,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1494,"Bad Ragaz",NA,"","Commune","Municipality","",""
1495,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1495,"Flums",NA,"","Commune","Municipality","",""
1496,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1496,"Mels",NA,"","Commune","Municipality","",""
1497,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1497,"Pfäfers",NA,"","Commune","Municipality","",""
1498,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1498,"Quarten",NA,"","Commune","Municipality","",""
1499,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1499,"Sargans",NA,"","Commune","Municipality","",""
1500,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1500,"Vilters-Wangs",NA,"","Commune","Municipality","",""
1501,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1501,"Waiensee",NA,"","Commune","Municipality","",""
1502,223,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1502,"Walenstadt",NA,"","Commune","Municipality","",""
1503,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1503,"Amden",NA,"","Commune","Municipality","",""
1504,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1504,"Benken",NA,"","Commune","Municipality","",""
1505,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1505,"Ernetschwil",NA,"","Commune","Municipality","",""
1506,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1506,"Eschenbach",NA,"","Commune","Municipality","",""
1507,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1507,"Goldingen",NA,"","Commune","Municipality","",""
1508,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1508,"Gommiswald",NA,"","Commune","Municipality","",""
1509,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1509,"Kaltbrunn",NA,"","Commune","Municipality","",""
1510,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1510,"Rapperswil-Jona",NA,"","Commune","Municipality","",""
1511,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1511,"Rieden",NA,"","Commune","Municipality","",""
1512,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1512,"Schänis",NA,"","Commune","Municipality","",""
1513,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1513,"Schmerikon",NA,"","Commune","Municipality","",""
1514,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1514,"St. Gallenkappel",NA,"","Commune","Municipality","",""
1515,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1515,"Uznach",NA,"","Commune","Municipality","",""
1516,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1516,"Waiensee",NA,"","Commune","Municipality","",""
1517,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1517,"Weesen",NA,"","Commune","Municipality","",""
1518,223,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1518,"Zurichsee",NA,"","Water body","Water body","",""
1519,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1519,"Alt St. Johann",NA,"","Commune","Municipality","",""
1520,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1520,"Bütschwil",NA,"","Commune","Municipality","",""
1521,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1521,"Brunnadern",NA,"","Commune","Municipality","",""
1522,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1522,"Ebnat-Kappel",NA,"","Commune","Municipality","",""
1523,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1523,"Ganterschwil",NA,"","Commune","Municipality","",""
1524,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1524,"Hemberg",NA,"","Commune","Municipality","",""
1525,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1525,"Kirchberg",NA,"","Commune","Municipality","",""
1526,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1526,"Krinau",NA,"","Commune","Municipality","",""
1527,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1527,"Lütisburg",NA,"","Commune","Municipality","",""
1528,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1528,"Lichtensteig",NA,"","Commune","Municipality","",""
1529,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1529,"Mogelsberg",NA,"","Commune","Municipality","",""
1530,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1530,"Mosnang",NA,"","Commune","Municipality","",""
1531,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1531,"Nesslau-Krummenau",NA,"","Commune","Municipality","",""
1532,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1532,"Oberhelfenschwil",NA,"","Commune","Municipality","",""
1533,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1533,"St. Peterzell",NA,"","Commune","Municipality","",""
1534,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1534,"Stein",NA,"","Commune","Municipality","",""
1535,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1535,"Wattwil",NA,"","Commune","Municipality","",""
1536,223,"CHE","Switzerland",16,"Sankt Gallen",89,"Toggenburg",1536,"Wildhaus",NA,"","Commune","Municipality","",""
1537,223,"CHE","Switzerland",16,"Sankt Gallen",90,"Werdenberg",1537,"Buchs",NA,"","Commune","Municipality","",""
1538,223,"CHE","Switzerland",16,"Sankt Gallen",90,"Werdenberg",1538,"Gams",NA,"","Commune","Municipality","",""
1539,223,"CHE","Switzerland",16,"Sankt Gallen",90,"Werdenberg",1539,"Grabs",NA,"","Commune","Municipality","",""
